PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Cabin_known,FamilySize,IsAlone,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Other
244,0,3,1,-0.5348911628688886,0,0,-0.5049620073345151,0,-0.5609748304808925,1,False,True,False,True,False,False
245,0,3,1,0.06675029679361683,0,0,-0.5029485386158568,0,-0.5609748304808925,1,False,False,False,True,False,False
246,0,1,1,1.1196228512030013,2,0,1.163700193253568,1,0.6792945838081278,0,True,False,False,False,False,True
247,0,3,0,-0.3092756154954491,0,0,-0.4918744606632361,0,-0.5609748304808925,1,False,True,True,False,False,False
248,1,2,0,-0.3844807979532623,0,2,-0.35646868933346404,0,0.6792945838081278,0,False,True,False,False,True,False
249,1,1,1,0.5931865739983091,1,1,0.40974072380221066,1,0.6792945838081278,0,False,True,False,True,False,False
250,0,2,1,1.8716746757811333,1,0,-0.12491978668775715,0,0.059159876663617626,0,False,True,False,False,False,True
251,0,3,1,-0.3092756154954491,0,0,-0.5024451714361923,0,-0.5609748304808925,1,False,True,False,True,False,False
252,0,3,0,-0.008454885664196365,1,1,-0.43776248884929375,1,0.6792945838081278,0,False,True,False,False,True,False
253,0,1,1,2.4733161354436386,0,0,-0.11384570873513637,1,-0.5609748304808925,1,False,True,False,True,False,False
254,0,3,1,0.06675029679361683,1,0,-0.32425318983493084,0,0.059159876663617626,0,False,True,False,True,False,False
255,0,3,0,0.8940073038295618,0,2,-0.2414492887801075,0,0.6792945838081278,0,False,True,False,False,True,False
256,1,3,0,-0.008454885664196365,0,2,-0.3414522396297103,0,0.6792945838081278,0,False,False,False,False,True,False
257,1,1,0,0.4427762090826827,0,0,0.9462455716384695,0,-0.5609748304808925,1,False,False,False,False,True,False
258,1,1,0,0.06675029679361683,0,0,1.093228788100527,1,-0.5609748304808925,1,False,True,True,False,False,False
259,1,1,0,0.4427762090826827,0,0,9.667166525013505,0,-0.5609748304808925,1,False,False,True,False,False,False
260,1,2,0,1.5708539459498805,0,1,-0.12491978668775715,0,0.059159876663617626,0,False,True,False,False,True,False
261,0,3,1,-0.3092756154954491,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,False,True,False,False
262,1,3,1,-1.9637896295673392,4,2,-0.016444159470040135,0,3.1598334123861687,0,False,True,False,False,False,False
263,0,1,1,1.7212643108655068,1,1,0.955306180872432,1,0.6792945838081278,0,False,True,False,True,False,False
264,0,1,1,0.8188021213717487,0,0,-0.6484216535389205,1,-0.5609748304808925,1,False,True,False,True,False,False
265,0,3,0,-0.5724937540977952,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,True,False,False,False
266,0,2,1,0.5179813915404959,0,0,-0.43700743807979686,0,-0.5609748304808925,1,False,True,False,True,False,False
267,0,3,1,-0.9861222576157678,4,1,0.1506737441786005,0,2.5396987052416584,0,False,True,False,True,False,False
268,1,3,1,-0.3092756154954491,1,0,-0.4918744606632361,0,0.059159876663617626,0,False,True,False,True,False,False
269,1,1,0,2.172495405612386,0,1,2.441497778832105,1,0.059159876663617626,0,False,True,False,False,True,False
270,1,1,0,0.4427762090826827,0,0,2.0825124140450755,1,-0.5609748304808925,1,False,True,True,False,False,False
271,0,1,1,0.8188021213717487,0,0,-0.024246350754841113,0,-0.5609748304808925,1,False,True,False,True,False,False
272,1,3,1,-0.3092756154954491,0,0,-0.6484216535389205,0,-0.5609748304808925,1,False,True,False,True,False,False
273,1,2,0,0.8940073038295618,0,1,-0.255795253400548,0,0.059159876663617626,0,False,True,False,False,True,False
274,0,1,1,0.5931865739983091,0,1,-0.05042144409739929,1,0.059159876663617626,0,False,False,False,True,False,False
275,1,3,0,-0.5724937540977952,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,True,False,False,False
276,1,1,0,2.548521317901452,1,0,0.921244330558889,1,0.059159876663617626,0,False,True,True,False,False,False
277,0,3,0,1.1948280336608146,0,0,-0.49237782784290063,0,-0.5609748304808925,1,False,True,True,False,False,False
278,0,2,1,0.06675029679361683,0,0,-0.6484216535389205,0,-0.5609748304808925,1,False,True,False,True,False,False
279,0,3,1,-1.6629688997360863,4,1,-0.06199888922968463,0,2.5396987052416584,0,True,False,False,False,False,False
280,1,3,0,0.4427762090826827,1,1,-0.24069423801061057,0,0.6792945838081278,0,False,True,False,False,True,False
281,0,3,1,2.6989316828170784,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,False,True,False,False
282,0,3,1,-0.08366006812200955,0,0,-0.4902797934380587,0,-0.5609748304808925,1,False,True,False,True,False,False
283,0,3,1,-0.9861222576157678,0,0,-0.45714212526638004,0,-0.5609748304808925,1,False,True,False,True,False,False
284,1,3,1,-0.7605067102423282,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
285,0,1,1,0.8188021213717487,0,0,-0.12491978668775715,1,-0.5609748304808925,1,False,True,False,True,False,False
286,0,3,1,0.29236584416705635,0,0,-0.47400492578514347,0,-0.5609748304808925,1,False,False,False,True,False,False
287,1,3,1,0.06675029679361683,0,0,-0.45714212526638004,0,-0.5609748304808925,1,False,True,False,True,False,False
288,0,3,1,-0.5348911628688886,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
289,1,2,1,0.969212486287375,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
290,1,3,0,-0.5348911628688886,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,True,False,False,False
291,1,1,0,-0.23407043303763592,0,0,0.9391984311231651,0,-0.5609748304808925,1,False,True,True,False,False,False
292,1,1,0,-0.7605067102423282,1,0,1.1854295476653287,1,0.059159876663617626,0,False,False,False,False,True,False
293,0,2,1,0.5179813915404959,0,0,-0.3891875560116617,1,-0.5609748304808925,1,False,False,False,True,False,False
294,0,3,0,-0.3844807979532623,0,0,-0.4702296719376591,0,-0.5609748304808925,1,False,True,True,False,False,False
295,0,3,1,-0.3844807979532623,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
296,0,1,1,0.8188021213717487,0,0,-0.09027201697708476,0,-0.5609748304808925,1,False,False,False,True,False,False
297,0,3,1,-0.42208338918216887,0,0,-0.5028639729296732,0,-0.5609748304808925,1,False,False,False,True,False,False
298,0,1,0,-2.038994812025152,1,2,2.4029901895877646,1,1.299429290952638,0,False,True,True,False,False,False
299,1,1,1,0.8188021213717487,0,0,-0.034313694348132716,1,-0.5609748304808925,1,False,True,False,True,False,False
300,1,1,0,1.5708539459498805,0,1,4.335332226633905,1,0.059159876663617626,0,False,False,False,False,True,False
301,1,3,0,-0.5724937540977952,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,True,False,False,False
302,1,3,1,-0.3092756154954491,2,0,-0.18029017645086096,0,0.6792945838081278,0,True,False,False,True,False,False
303,0,3,1,-0.7605067102423282,0,0,-0.6484216535389205,0,-0.5609748304808925,1,False,True,False,True,False,False
304,1,2,0,-0.08366006812200955,0,0,-0.3997582667846179,1,-0.5609748304808925,1,True,False,True,False,False,False
305,0,3,1,-0.3092756154954491,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
306,1,1,1,-2.1202164090795903,1,2,2.4029901895877646,1,1.299429290952638,0,False,True,False,False,False,False
307,1,1,0,0.4427762090826827,0,0,1.5841789061771412,0,-0.5609748304808925,1,False,False,True,False,False,False
308,1,1,0,-0.9109170751579546,1,0,1.5442457810799908,1,0.059159876663617626,0,False,False,False,False,True,False
309,0,2,1,0.06675029679361683,1,0,-0.16518916106092355,0,0.059159876663617626,0,False,False,False,True,False,False
310,1,1,0,0.06675029679361683,0,0,0.49782998024351216,1,-0.5609748304808925,1,False,False,True,False,False,False
311,1,1,0,-0.3844807979532623,0,0,1.0259447039291216,1,-0.5609748304808925,1,False,False,True,False,False,False
312,1,1,0,-0.8357118927001413,2,2,4.634416897040849,1,1.9195639980971482,0,False,False,True,False,False,False
313,0,2,0,-0.23407043303763592,1,1,-0.12491978668775715,0,0.6792945838081278,0,False,True,False,False,True,False
314,0,3,1,-0.08366006812200955,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
315,0,2,1,1.0444176687451883,1,1,-0.11988611489111134,0,0.6792945838081278,0,False,True,False,True,False,False
316,1,3,0,-0.23407043303763592,0,0,-0.4902797934380587,0,-0.5609748304808925,1,False,True,True,False,False,False
317,1,2,0,-0.3844807979532623,1,0,-0.12491978668775715,0,0.059159876663617626,0,False,True,False,False,True,False
318,0,2,1,1.8716746757811333,0,0,-0.36653603292675563,0,-0.5609748304808925,1,False,True,False,False,False,True
319,1,1,0,0.14195547925143,0,2,2.671117778445337,1,0.6792945838081278,0,False,True,True,False,False,False
320,1,1,0,0.8188021213717487,1,1,2.059693773056521,1,0.6792945838081278,0,False,False,False,False,True,False
321,0,3,1,-0.5348911628688886,0,0,-0.5024451714361923,0,-0.5609748304808925,1,False,True,False,True,False,False
322,0,3,1,-0.15886525057982273,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
323,1,2,0,0.06675029679361683,0,0,-0.3997582667846179,0,-0.5609748304808925,1,True,False,True,False,False,False
324,1,2,0,-0.5348911628688886,1,1,-0.06451572512800753,0,0.6792945838081278,0,False,True,False,False,True,False
325,0,3,1,-0.3092756154954491,8,2,0.7519458402879414,0,5.64037224096421,0,False,True,False,True,False,False
326,1,1,0,0.5179813915404959,0,0,2.0825124140450755,1,-0.5609748304808925,1,False,False,True,False,False,False
327,0,3,1,2.3981109529858253,0,0,-0.5228315422126077,0,-0.5609748304808925,1,False,True,False,True,False,False
328,1,2,0,0.5179813915404959,0,0,-0.3866707201133388,1,-0.5609748304808925,1,False,True,False,False,True,False
329,1,3,0,0.14195547925143,1,1,-0.2351571990343002,0,0.6792945838081278,0,False,True,False,False,True,False
330,1,1,0,-0.9861222576157678,0,1,0.5189714017894245,1,0.059159876663617626,0,False,False,True,False,False,False
331,1,3,0,-0.5724937540977952,2,0,-0.18029017645086096,0,0.6792945838081278,0,True,False,True,False,False,False
332,0,1,1,1.2324306248897212,0,0,-0.07458306872129913,1,-0.5609748304808925,1,False,True,False,True,False,False
333,0,1,1,0.6683917564561223,0,1,2.441497778832105,1,0.059159876663617626,0,False,True,False,True,False,False
334,0,3,1,-0.9861222576157678,2,0,-0.2859972841804228,0,0.6792945838081278,0,False,True,False,True,False,False
335,1,1,0,0.4427762090826827,1,0,2.042579288947925,0,0.059159876663617626,0,False,True,False,False,True,False
336,0,3,1,-0.3092756154954491,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
337,0,1,1,-0.008454885664196365,1,0,0.6925485130875209,1,0.059159876663617626,0,False,True,False,True,False,False
338,1,1,0,0.8940073038295618,0,0,2.059693773056521,1,-0.5609748304808925,1,False,False,True,False,False,False
339,1,3,1,1.1948280336608146,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
340,0,1,1,1.1948280336608146,0,0,0.06635974158478332,1,-0.5609748304808925,1,False,True,False,True,False,False
341,1,2,1,-2.038994812025152,1,1,-0.12491978668775715,1,0.6792945838081278,0,False,True,False,False,False,False
342,1,1,0,-0.3844807979532623,3,2,4.647001076532463,1,2.5396987052416584,0,False,True,True,False,False,False
343,0,2,1,-0.08366006812200955,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
344,0,2,1,-0.3092756154954491,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
345,0,2,1,0.5179813915404959,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
346,1,2,0,-0.3844807979532623,0,0,-0.3866707201133388,1,-0.5609748304808925,1,False,True,True,False,False,False
347,1,2,0,0.8188021213717487,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,True,False,False,False
348,1,3,0,-0.5724937540977952,1,0,-0.32425318983493084,0,0.059159876663617626,0,False,True,False,False,True,False
349,1,3,1,-1.9637896295673392,1,1,-0.32828012727224753,0,0.6792945838081278,0,False,True,False,False,False,False
350,0,3,1,0.969212486287375,0,0,-0.47400492578514347,0,-0.5609748304808925,1,False,True,False,True,False,False
351,0,3,1,-0.45968598041107545,0,0,-0.4626791642426904,0,-0.5609748304808925,1,False,True,False,True,False,False
352,0,1,1,0.8188021213717487,0,0,0.05629239799149171,1,-0.5609748304808925,1,False,True,False,True,False,False
353,0,3,1,-1.061327440073581,1,1,-0.5028639729296732,0,0.6792945838081278,0,False,False,False,True,False,False
354,0,3,1,-0.3092756154954491,1,0,-0.29002422161773944,0,0.059159876663617626,0,False,True,False,True,False,False
355,0,3,1,-0.3092756154954491,0,0,-0.5029485386158568,0,-0.5609748304808925,1,False,False,False,True,False,False
356,0,3,1,-0.08366006812200955,0,0,-0.45714212526638004,0,-0.5609748304808925,1,False,True,False,True,False,False
357,1,1,0,-0.5348911628688886,0,1,0.4589861417231558,1,0.059159876663617626,0,False,True,True,False,False,False
358,0,2,0,0.6683917564561223,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,True,False,False,False
359,1,3,0,-0.5724937540977952,0,0,-0.48977642625839407,0,-0.5609748304808925,1,True,False,True,False,False,False
360,1,3,0,-0.5724937540977952,0,0,-0.48977642625839407,0,-0.5609748304808925,1,True,False,True,False,False,False
361,0,3,1,0.8188021213717487,1,4,-0.08666388103324908,0,2.5396987052416584,0,False,True,False,True,False,False
362,0,2,1,-0.008454885664196365,1,0,-0.09027201697708476,0,0.059159876663617626,0,False,False,False,True,False,False
363,0,3,0,1.1948280336608146,0,1,-0.3573908580066095,0,0.059159876663617626,0,False,False,False,False,True,False
364,0,3,1,0.4427762090826827,0,0,-0.5064721088735089,0,-0.5609748304808925,1,False,True,False,True,False,False
365,0,3,1,-0.3092756154954491,1,0,-0.3363340021468808,0,0.059159876663617626,0,True,False,False,True,False,False
366,0,3,1,0.06675029679361683,0,0,-0.5024451714361923,0,-0.5609748304808925,1,False,True,False,True,False,False
367,1,1,0,2.3229057705280125,1,0,0.8667135572514657,1,0.059159876663617626,0,False,False,False,False,True,False
368,1,3,0,-0.5724937540977952,0,0,-0.5028639729296732,0,-0.5609748304808925,1,False,False,False,False,True,False
369,1,3,0,-0.5724937540977952,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,True,False,False,False
370,1,1,0,-0.3844807979532623,0,0,0.7469121684912956,1,-0.5609748304808925,1,False,False,False,False,False,True
371,1,1,1,-0.3092756154954491,1,0,0.4678796330534696,1,0.059159876663617626,0,False,False,False,True,False,False
372,0,3,1,-0.8357118927001413,1,0,-0.5176307525123133,0,0.059159876663617626,0,False,True,False,True,False,False
373,0,3,1,-0.7605067102423282,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
374,0,1,1,-0.5348911628688886,0,0,2.0825124140450755,0,-0.5609748304808925,1,False,False,False,True,False,False
375,0,3,0,-1.9637896295673392,3,1,-0.22408312108167944,0,1.9195639980971482,0,False,True,True,False,False,False
376,1,1,0,0.4427762090826827,1,0,1.0060617003323709,0,0.059159876663617626,0,False,False,False,False,True,False
377,1,3,0,-0.5348911628688886,0,0,-0.5024451714361923,0,-0.5609748304808925,1,False,True,True,False,False,False
378,0,1,1,-0.15886525057982273,0,2,3.610064686423428,1,0.6792945838081278,0,False,False,False,True,False,False
379,0,3,1,-0.685301527784515,0,0,-0.5676312212027554,0,-0.5609748304808925,1,False,False,False,True,False,False
380,0,3,1,-0.7605067102423282,0,0,-0.4918744606632361,0,-0.5609748304808925,1,False,True,False,True,False,False
381,1,1,0,0.969212486287375,0,0,3.9327230485884233,0,-0.5609748304808925,1,False,False,True,False,False,False
382,1,3,0,-2.1141999944829655,0,2,-0.33146744825388363,0,0.6792945838081278,0,False,False,True,False,False,False
383,0,3,1,0.2171606617092432,0,0,-0.4888542575852486,0,-0.5609748304808925,1,False,True,False,True,False,False
384,1,1,0,0.4427762090826827,1,0,0.39858208016340624,0,0.059159876663617626,0,False,True,False,False,True,False
385,0,3,1,-0.3092756154954491,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
386,0,2,1,-0.8357118927001413,0,0,0.8314778546749452,0,-0.5609748304808925,1,False,True,False,True,False,False
387,0,3,1,-2.1141999944829655,5,2,0.2958951755118318,0,3.779968119530679,0,False,True,False,False,False,False
388,1,2,0,0.5179813915404959,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,True,False,False,False
389,0,3,1,-0.3092756154954491,0,0,-0.49279662933638163,0,-0.5609748304808925,1,True,False,False,True,False,False
390,1,2,0,-0.9109170751579546,0,0,-0.40680540729992204,0,-0.5609748304808925,1,False,False,True,False,False,False
391,1,1,1,0.5179813915404959,1,2,1.7677408088510642,1,1.299429290952638,0,False,True,False,True,False,False
392,1,3,1,-0.6100963453267019,0,0,-0.49145565916975514,0,-0.5609748304808925,1,False,True,False,True,False,False
393,0,3,1,-0.08366006812200955,2,0,-0.4888542575852486,0,0.6792945838081278,0,False,True,False,True,False,False
394,1,1,0,-0.45968598041107545,1,0,1.6323350375212924,1,0.059159876663617626,0,False,False,True,False,False,False
395,1,3,0,-0.3844807979532623,0,2,-0.312172377522981,1,0.6792945838081278,0,False,True,False,False,True,False
396,0,3,1,-0.5348911628688886,0,0,-0.49145565916975514,0,-0.5609748304808925,1,False,True,False,True,False,False
397,0,3,0,0.14195547925143,0,0,-0.4902797934380587,0,-0.5609748304808925,1,False,True,True,False,False,False
398,0,2,1,1.2700332161186279,0,0,-0.12491978668775715,0,-0.5609748304808925,1,False,True,False,True,False,False
399,0,2,1,-0.45968598041107545,0,0,-0.43700743807979686,0,-0.5609748304808925,1,False,True,False,False,False,True
400,1,2,0,-0.08366006812200955,0,0,-0.393717860628643,0,-0.5609748304808925,1,False,True,False,False,True,False
401,1,3,1,0.7435969389139355,0,0,-0.4888542575852486,0,-0.5609748304808925,1,False,True,False,True,False,False
402,0,3,1,-0.23407043303763592,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
403,0,3,0,-0.6100963453267019,1,0,-0.4505983519307405,0,0.059159876663617626,0,False,True,True,False,False,False
404,0,3,1,-0.08366006812200955,1,0,-0.32928686163157667,0,0.059159876663617626,0,False,True,False,True,False,False
405,0,3,0,-0.685301527784515,0,0,-0.47400492578514347,0,-0.5609748304808925,1,False,True,True,False,False,False
406,0,2,1,0.36757102662486957,1,0,-0.22559322262067316,0,0.059159876663617626,0,False,True,False,True,False,False
407,0,3,1,1.6460591284076938,0,0,-0.49237782784290063,0,-0.5609748304808925,1,False,True,False,True,False,False
408,1,2,1,-1.9637896295673392,1,1,-0.2708962687904854,0,0.6792945838081278,0,False,True,False,False,False,False
409,0,3,1,-0.6100963453267019,0,0,-0.4918744606632361,0,-0.5609748304808925,1,False,True,False,True,False,False
410,0,3,0,-0.5724937540977952,3,1,-0.13565761536436197,0,1.9195639980971482,0,False,True,True,False,False,False
411,0,3,1,-0.3092756154954491,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
412,0,3,1,-0.3092756154954491,0,0,-0.5103319284071769,0,-0.5609748304808925,1,True,False,False,True,False,False
413,1,1,0,0.29236584416705635,1,0,1.163700193253568,1,0.059159876663617626,0,True,False,True,False,False,False
414,0,2,1,0.06675029679361683,0,0,-0.6484216535389205,0,-0.5609748304808925,1,False,True,False,True,False,False
415,1,3,1,1.1196228512030013,0,0,-0.4888542575852486,0,-0.5609748304808925,1,False,True,False,True,False,False
416,0,3,0,-0.5724937540977952,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,False,True,False
417,1,2,0,0.36757102662486957,1,1,0.005955680025033696,0,0.6792945838081278,0,False,True,False,False,True,False
418,1,2,0,-0.8357118927001413,0,2,-0.3866707201133388,0,0.6792945838081278,0,False,True,True,False,False,False
419,0,2,1,0.06675029679361683,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
420,0,3,0,-1.437353352362647,0,2,-0.1621689579829361,0,0.6792945838081278,0,False,True,True,False,False,False
421,0,3,1,-0.3092756154954491,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,False,False,True,False,False
422,0,3,1,-0.6100963453267019,0,0,-0.49271407711891657,0,-0.5609748304808925,1,True,False,False,True,False,False
423,0,3,1,-0.008454885664196365,0,0,-0.4898609919445778,0,-0.5609748304808925,1,False,True,False,True,False,False
424,0,3,0,-0.08366006812200955,1,1,-0.35848215805212236,0,0.6792945838081278,0,False,True,False,False,True,False
425,0,3,1,-0.8357118927001413,1,1,-0.2414492887801075,0,0.6792945838081278,0,False,True,False,True,False,False
426,0,3,1,-0.3092756154954491,0,0,-0.5024451714361923,0,-0.5609748304808925,1,False,True,False,True,False,False
427,1,2,0,-0.08366006812200955,1,0,-0.12491978668775715,0,0.059159876663617626,0,False,True,False,False,True,False
428,1,2,0,-0.7605067102423282,0,0,-0.12491978668775715,0,-0.5609748304808925,1,False,True,True,False,False,False
429,0,3,1,-0.3092756154954491,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,False,True,False,False
430,1,3,1,0.2171606617092432,0,0,-0.4863374216869257,1,-0.5609748304808925,1,False,True,False,True,False,False
431,1,1,1,-0.08366006812200955,0,0,-0.11384570873513637,1,-0.5609748304808925,1,False,True,False,True,False,False
432,1,3,0,-0.5724937540977952,1,0,-0.32425318983493084,0,0.059159876663617626,0,False,True,False,False,True,False
433,1,2,0,0.969212486287375,1,0,-0.12491978668775715,0,0.059159876663617626,0,False,True,False,False,True,False
434,0,3,1,-0.9109170751579546,0,0,-0.5049620073345151,0,-0.5609748304808925,1,False,True,False,True,False,False
435,0,1,1,1.5708539459498805,1,0,0.4771073601910807,1,0.059159876663617626,0,False,True,False,True,False,False
436,1,1,0,-1.136532622531394,1,2,1.7677408088510642,1,1.299429290952638,0,False,True,True,False,False,False
437,0,3,0,-0.6100963453267019,2,2,0.04370821849987721,0,1.9195639980971482,0,False,True,True,False,False,False
438,1,2,0,-0.3844807979532623,2,3,-0.2708962687904854,0,2.5396987052416584,0,False,True,False,False,True,False
439,0,1,1,2.623726500359265,1,4,4.647001076532463,1,2.5396987052416584,0,False,True,False,True,False,False
440,0,2,1,0.14195547925143,0,0,-0.43700743807979686,0,-0.5609748304808925,1,False,True,False,True,False,False
441,1,2,0,1.1948280336608146,1,1,-0.11988611489111134,0,0.6792945838081278,0,False,True,False,False,True,False
442,0,3,1,-0.685301527784515,0,0,-0.45714212526638004,0,-0.5609748304808925,1,False,True,False,True,False,False
443,0,3,1,-0.3092756154954491,1,0,-0.4918744606632361,0,0.059159876663617626,0,False,True,False,True,False,False
444,1,2,0,-0.08366006812200955,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,False,False,True
445,1,3,1,-0.3092756154954491,0,0,-0.48507900373776425,0,-0.5609748304808925,1,False,True,False,True,False,False
446,1,1,1,-1.8885844471095259,0,2,0.9997696105865636,1,0.6792945838081278,0,False,True,False,False,False,False
447,1,2,0,-1.2117378049892074,0,1,-0.255795253400548,0,0.059159876663617626,0,False,True,True,False,False,False
448,1,1,1,0.36757102662486957,0,0,-0.11384570873513637,0,-0.5609748304808925,1,False,True,False,True,False,False
449,1,3,0,-1.8133792646517128,2,1,-0.26066180729354516,0,1.299429290952638,0,False,False,True,False,False,False
450,1,1,1,1.7212643108655068,0,0,-0.034313694348132716,1,-0.5609748304808925,1,False,True,False,False,False,True
451,0,2,1,0.5179813915404959,1,2,-0.08968408411123653,0,1.299429290952638,0,False,True,False,True,False,False
452,0,3,1,-0.3092756154954491,1,0,-0.2463983948905696,0,0.059159876663617626,0,False,True,False,True,False,False
453,0,1,1,0.06675029679361683,0,0,-0.08968408411123653,1,-0.5609748304808925,1,False,False,False,True,False,False
454,1,1,1,1.4956487634920672,1,0,1.145663540471827,1,0.059159876663617626,0,False,False,False,True,False,False
455,0,3,1,-0.3092756154954491,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
456,1,3,1,-0.008454885664196365,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,False,False,True,False,False
457,0,1,1,2.6989316828170784,0,0,-0.11384570873513637,1,-0.5609748304808925,1,False,True,False,True,False,False
458,1,1,0,0.4427762090826827,1,0,0.395813560675251,1,0.059159876663617626,0,False,True,False,False,True,False
459,1,2,0,1.5708539459498805,0,0,-0.43700743807979686,0,-0.5609748304808925,1,False,True,True,False,False,False
460,0,3,1,-0.3092756154954491,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,False,True,False,False
461,1,1,1,1.4204435810342542,0,0,-0.11384570873513637,1,-0.5609748304808925,1,False,True,False,True,False,False
462,0,3,1,0.36757102662486957,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
463,0,1,1,1.345238398576441,0,0,0.12676380314453292,1,-0.5609748304808925,1,False,True,False,True,False,False
464,0,2,1,1.4204435810342542,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
465,0,3,1,-0.3092756154954491,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
466,0,3,1,0.6683917564561223,0,0,-0.5064721088735089,0,-0.5609748304808925,1,False,True,False,True,False,False
467,0,2,1,0.06675029679361683,0,0,-0.6484216535389205,0,-0.5609748304808925,1,False,True,False,True,False,False
468,0,1,1,2.0220850406967594,0,0,-0.11384570873513637,0,-0.5609748304808925,1,False,True,False,True,False,False
469,0,3,1,-0.3092756154954491,0,0,-0.4928811950225652,0,-0.5609748304808925,1,True,False,False,True,False,False
470,1,3,0,-2.1330012900974187,2,1,-0.26066180729354516,0,1.299429290952638,0,False,False,True,False,False,False
471,0,3,1,-0.3092756154954491,0,0,-0.5024451714361923,0,-0.5609748304808925,1,False,True,False,True,False,False
472,0,3,1,0.6683917564561223,0,0,-0.47400492578514347,0,-0.5609748304808925,1,False,True,False,True,False,False
473,1,2,0,0.29236584416705635,1,2,-0.08968408411123653,0,1.299429290952638,0,False,True,False,False,True,False
474,1,2,0,-0.45968598041107545,0,0,-0.3707300882677209,1,-0.5609748304808925,1,False,False,False,False,True,False
475,0,3,0,-0.5348911628688886,0,0,-0.45034666834090825,0,-0.5609748304808925,1,False,True,True,False,False,False
476,0,1,1,0.8188021213717487,0,0,0.39858208016340624,1,-0.5609748304808925,1,False,True,False,True,False,False
477,0,2,1,0.36757102662486957,1,0,-0.22559322262067316,0,0.059159876663617626,0,False,True,False,True,False,False
478,0,3,1,-0.008454885664196365,1,0,-0.5065566745596926,0,0.059159876663617626,0,False,True,False,True,False,False
479,0,3,1,-0.5348911628688886,0,0,-0.4969926981460655,0,-0.5609748304808925,1,False,True,False,True,False,False
480,1,3,0,-2.038994812025152,0,1,-0.4010166847337793,0,0.059159876663617626,0,False,True,True,False,False,False
481,0,3,1,-1.51255853482046,5,2,0.2958951755118318,0,3.779968119530679,0,False,True,False,False,False,False
482,0,2,1,0.06675029679361683,0,0,-0.6484216535389205,0,-0.5609748304808925,1,False,True,False,True,False,False
483,0,3,1,1.5708539459498805,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
484,1,3,0,2.548521317901452,0,0,-0.455380340137554,0,-0.5609748304808925,1,False,True,False,False,True,False
485,1,1,1,-0.3092756154954491,1,0,1.1854295476653287,1,0.059159876663617626,0,False,False,False,True,False,False
486,0,3,0,-0.5724937540977952,3,1,-0.13565761536436197,0,1.9195639980971482,0,False,True,True,False,False,False
487,1,1,0,0.4427762090826827,1,0,1.163700193253568,1,0.059159876663617626,0,False,True,False,False,True,False
488,0,1,1,2.172495405612386,0,0,-0.05042144409739929,1,-0.5609748304808925,1,False,False,False,True,False,False
